Batch	mads_t008.rre						
Evolution 600	161008						
Sample	Sample001	Sample	Sample002	Sample	sample003	Sample	Sample004
Data Mode	A	Data Mode	A	Data Mode	A	Data Mode	A
Smoothing	None	Smoothing	None	Smoothing	None	Smoothing	None
Date Collected	4/13/2010	Date Collected	4/13/2010	Date Collected	4/13/2010	Date Collected	4/13/2010
Time Collected	7:16:31PM	Time Collected	7:16:37PM	Time Collected	7:16:45PM	Time Collected	7:16:52PM
							
Substrate Conc.	1.5850 mmol/l	Substrate Conc.	3.1700 mmol/l	Substrate Conc.	4.7550 mmol/l	Substrate Conc.	6.3400 mmol/l
ss.sss	Value	ss.sss	Value	ss.sss	Value	ss.sss	Value
14063.000	0.364	14063.000	0.529	14063.000	0.582	14063.000	0.647
14112.000	0.364	14112.000	0.529	14112.000	0.583	14112.000	0.647
14161.000	0.364	14161.000	0.531	14161.000	0.584	14161.000	0.649
14210.000	0.365	14210.000	0.532	14210.000	0.585	14210.000	0.651
14259.000	0.365	14259.000	0.533	14259.000	0.587	14259.000	0.651
14308.000	0.366	14308.000	0.534	14308.000	0.587	14308.000	0.654
14357.000	0.367	14357.000	0.535	14357.000	0.589	14357.000	0.655
14406.000	0.368	14406.000	0.536	14406.000	0.589	14406.000	0.656
14455.000	0.369	14455.000	0.537	14455.000	0.591	14455.000	0.659
14504.000	0.369	14504.000	0.539	14504.000	0.592	14504.000	0.659
14553.000	0.370	14553.000	0.539	14553.000	0.593	14553.000	0.661
14602.000	0.371	14602.000	0.540	14602.000	0.595	14602.000	0.662
14651.000	0.370	14651.000	0.542	14651.000	0.596	14651.000	0.663
14700.000	0.372	14700.000	0.543	14700.000	0.596	14700.000	0.664
14749.000	0.372	14749.000	0.543	14749.000	0.597	14749.000	0.666
14798.000	0.372	14798.000	0.545	14798.000	0.599	14798.000	0.668
14847.000	0.373	14847.000	0.546	14847.000	0.599	14847.000	0.668
14896.000	0.374	14896.000	0.547	14896.000	0.600	14896.000	0.672
14945.000	0.375	14945.000	0.548	14945.000	0.602	14945.000	0.673
14994.000	0.376	14994.000	0.550	14994.000	0.603	14994.000	0.674
15043.000	0.376	15043.000	0.550	15043.000	0.604	15043.000	0.675
15092.000	0.376	15092.000	0.551	15092.000	0.606	15092.000	0.676
15141.000	0.376	15141.000	0.552	15141.000	0.607	15141.000	0.678
15190.000	0.377	15190.000	0.554	15190.000	0.608	15190.000	0.679
15239.000	0.378	15239.000	0.556	15239.000	0.609	15239.000	0.680
15288.000	0.379	15288.000	0.556	15288.000	0.609	15288.000	0.681
15337.000	0.379	15337.000	0.556	15337.000	0.610	15337.000	0.683
15386.000	0.380	15386.000	0.557	15386.000	0.611	15386.000	0.684
15435.000	0.381	15435.000	0.559	15435.000	0.612	15435.000	0.685
15484.000	0.380	15484.000	0.560	15484.000	0.614	15484.000	0.687
15533.000	0.381	15533.000	0.560	15533.000	0.614	15533.000	0.689
15582.000	0.383	15582.000	0.561	15582.000	0.616	15582.000	0.690
15631.000	0.383	15631.000	0.563	15631.000	0.617	15631.000	0.690
15680.000	0.384	15680.000	0.563	15680.000	0.618	15680.000	0.692
15729.000	0.383	15729.000	0.564	15729.000	0.619	15729.000	0.693
15778.000	0.384	15778.000	0.565	15778.000	0.620	15778.000	0.694
15827.000	0.385	15827.000	0.566	15827.000	0.621	15827.000	0.698
15876.000	0.386	15876.000	0.567	15876.000	0.622	15876.000	0.698
15925.000	0.386	15925.000	0.569	15925.000	0.622	15925.000	0.699
15974.000	0.387	15974.000	0.570	15974.000	0.624	15974.000	0.701
16023.000	0.388	16023.000	0.570	16023.000	0.625	16023.000	0.702
