Batch	rate034.rre						
Evolution 600	161008						
Sample	Sample001	Sample	Sample002	Sample	Sample003	Sample	Sample004
3240.000	0.214	3240.000	0.146	3240.000	0.111	3240.000	0.012
3300.000	0.217	3300.000	0.149	3300.000	0.112	3300.000	0.013
3360.000	0.220	3360.000	0.151	3360.000	0.114	3360.000	0.013
3420.000	0.223	3420.000	0.154	3420.000	0.116	3420.000	0.013
3480.000	0.226	3480.000	0.157	3480.000	0.118	3480.000	0.014
3540.000	0.230	3540.000	0.159	3540.000	0.120	3540.000	0.015
3600.000	0.233	3600.000	0.161	3600.000	0.121	3600.000	0.016
3660.000	0.236	3660.000	0.164	3660.000	0.123	3660.000	0.017
3720.000	0.239	3720.000	0.166	3720.000	0.124	3720.000	0.017
3780.000	0.242	3780.000	0.169	3780.000	0.126	3780.000	0.018
3840.000	0.245	3840.000	0.171	3840.000	0.128	3840.000	0.019
3900.000	0.248	3900.000	0.173	3900.000	0.130	3900.000	0.019
3960.000	0.251	3960.000	0.176	3960.000	0.131	3960.000	0.020
4020.000	0.254	4020.000	0.178	4020.000	0.133	4020.000	0.020
4080.000	0.257	4080.000	0.180	4080.000	0.134	4080.000	0.021
4140.000	0.260	4140.000	0.182	4140.000	0.136	4140.000	0.022
4200.000	0.263	4200.000	0.184	4200.000	0.138	4200.000	0.023
4260.000	0.266	4260.000	0.187	4260.000	0.139	4260.000	0.024
4320.000	0.268	4320.000	0.189	4320.000	0.141	4320.000	0.024
4380.000	0.271	4380.000	0.191	4380.000	0.142	4380.000	0.025
4440.000	0.274	4440.000	0.194	4440.000	0.144	4440.000	0.025
4500.000	0.277	4500.000	0.196	4500.000	0.146	4500.000	0.026
4560.000	0.280	4560.000	0.198	4560.000	0.147	4560.000	0.027
4620.000	0.283	4620.000	0.201	4620.000	0.148	4620.000	0.028
4680.000	0.285	4680.000	0.202	4680.000	0.150	4680.000	0.028
4740.000	0.288	4740.000	0.205	4740.000	0.152	4740.000	0.029
4800.000	0.291	4800.000	0.207	4800.000	0.153	4800.000	0.029
4860.000	0.294	4860.000	0.209	4860.000	0.155	4860.000	0.030
4920.000	0.296	4920.000	0.211	4920.000	0.156	4920.000	0.030
4980.000	0.299	4980.000	0.214	4980.000	0.158	4980.000	0.031
5040.000	0.301	5040.000	0.215	5040.000	0.159	5040.000	0.032
5100.000	0.304	5100.000	0.217	5100.000	0.160	5100.000	0.032
5160.000	0.307	5160.000	0.219	5160.000	0.162	5160.000	0.033
5220.000	0.310	5220.000	0.222	5220.000	0.163	5220.000	0.033
5280.000	0.312	5280.000	0.224	5280.000	0.165	5280.000	0.034
5340.000	0.315	5340.000	0.225	5340.000	0.167	5340.000	0.034
5400.000	0.317						
							
							
							
